EstablecimientoCodigo,EstablecimientoGlosa,RegionCodigo,RegionGlosa,ComunaCodigo,ComunaGlosa,ServicioSaludCodigo,ServicioSaludGlosa,TipoEstablecimiento,DependenciaAdministrativa,NivelAtencion,TipoUrgencia,Latitud,Longitud,NivelComplejidad,Anio,SemanaEstadistica,OrdenCausa,Causa,NumTotal,NumMenor1Anio,Num1a4Anios,Num5a14Anios,Num15a64Anios,Num65oMas,FechaAtencionTexto,SexoPaciente,PrioridadTriage,CostoAtencionCLP,FechaAtencion,anio_fecha,mes_fecha,dia_semana
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,8,1,influenza y neumonia,163,11,15,1015,84,38,2025/02/17,f,c1,132235.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,8,2,infeccion respiratoria aguda alta,138,12,12,24,70,20,2025/02/17,m,c5,133022.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,8,3,bronquitis/bronquiolitis aguda,144,35,37,26,40,6,17.02.25,m,c1,109788.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,8,4,crisis asmática,41,3,8,15,13,2,2025/02/17,m,c4,140975.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,8,5,insuficiencia respiratoria aguda,132,3,4,4,41,80,17-02-2025,m,c2,119873.0,2025-02-17,2025.0,2.0,monday
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,8,6,covid-19 sospecha/confirmada,148,6,15,25,75,27,2025/02/17,m,c4,82969.0,,,,
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,8,1,influenza y neumonia,207,15,22,29,82,59,17-02-2025,m,c4,148168.0,2025-02-17,2025.0,2.0,monday
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,8,2,infeccion respiratoria aguda alta,1523,742,8,17,36,13,2025/02/17,m,c4,79954.0,,,,
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,8,3,bronquitis/bronquiolitis aguda,163,35,41,34,46,7,2025/02/17,f,c4,100330.0,,,,
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,8,4,crisis asmática,159,13,22,47,63,14,2025/02/17,f,c5,54709.0,,,,
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,8,5,insuficiencia respiratoria aguda,89,4,2,3,41,39,2025/02/17,f,c4,56549.0,,,,
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,8,6,covid-19 sospecha/confirmada,83,7,10,16,37,13,17-02-2025,f,c2,89446.0,2025-02-17,2025.0,2.0,monday
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,8,1,influenza y neumonia,58,5,2,7,23,21,2025/02/17,m,c1,40491.0,,,,
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,8,2,infeccion respiratoria aguda alta,96,6,15,24,34,17,2025/02/17,f,c2,90259.0,,,,
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,8,3,bronquitis/bronquiolitis aguda,99,30,21,24,19,5,17-02-2025,m,c3,95063.0,2025-02-17,2025.0,2.0,monday
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,8,4,crisis asmática,102,9,13,30,40,10,2025/02/17,f,c3,103851.0,,,,
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,8,5,insuficiencia respiratoria aguda,40,0,1,3,13,23,17.02.25,f,c5,117542.0,,,,
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,8,6,covid-19 sospecha/confirmada,96,6,12,15,48,15,17-02-2025,f,c4,88377.0,2025-02-17,2025.0,2.0,monday
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,8,1,influenza y neumonia,143,8,9,22,67,37,17-02-2025,m,c3,106307.0,2025-02-17,2025.0,2.0,monday
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,8,2,infeccion respiratoria aguda alta,160,8,20,36,69,27,17-02-2025,f,c4,81242.0,2025-02-17,2025.0,2.0,monday
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,8,3,bronquitis/bronquiolitis aguda,121,30,30,24,31,6,17-02-2025,m,c4,78010.0,2025-02-17,2025.0,2.0,monday
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,8,4,crisis asmática,147,4,22,36,75,10,17.02.25,f,c1,144509.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,8,5,insuficiencia respiratoria aguda,118,4,1,7,42,64,17-02-2025,f,c4,172510.0,2025-02-17,2025.0,2.0,monday
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,8,6,covid-19 sospecha/confirmada,56,3,9,8,28,8,17.02.25,f,c2,79806.0,,,,
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,8,1,influenza y neumonia,187,17,16,23,85,46,17-02-2025,m,c5,78253.0,2025-02-17,2025.0,2.0,monday
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,8,2,infeccion respiratoria aguda alta,172,13,23,34,77,25,17-02-2025,f,c2,32652.0,2025-02-17,2025.0,2.0,monday
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,8,3,bronquitis/bronquiolitis aguda,70,22,16,13,12,7,2025/02/17,f,c1,141029.0,,,,
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,8,4,crisis asmática,116,6,15,34,56,5,2025/02/17,f,c3,124126.0,,,,
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,8,5,insuficiencia respiratoria aguda,106,5,1,9,37,54,17-02-2025,f,c2,113345.0,2025-02-17,2025.0,2.0,monday
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,8,6,covid-19 sospecha/confirmada,105,7,18,19,46,15,17.02.25,m,c3,22766.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,9,1,influenza y neumonia,117,9,6,19,59,24,24.02.25,m,c3,98482.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,9,2,infeccion respiratoria aguda alta,160,8,19,40,68,25,24-02-2025,m,c5,133518.0,2025-02-24,2025.0,2.0,monday
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,9,3,bronquitis/bronquiolitis aguda,258,82,67,42,58,9,24.02.25,f,c3,77670.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,9,4,crisis asmática,55,1,10,16,20,8,2025/02/24,f,c5,147361.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,9,5,insuficiencia respiratoria aguda,70,2,5,2,28,33,2025/02/24,m,c3,71545.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,9,6,covid-19 sospecha/confirmada,49,5,6,5,21,12,2025/02/24,m,c4,92563.0,,,,
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,9,1,influenza y neumonia,155,12,10,23,67,43,24-02-2025,f,c3,82539.0,2025-02-24,2025.0,2.0,monday
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,9,2,infeccion respiratoria aguda alta,202,18,18,38,87,41,2025/02/24,m,c3,104811.0,,,,
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,9,3,bronquitis/bronquiolitis aguda,90,29,21,14,19,7,24.02.25,m,c4,97005.0,,,,
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,9,4,crisis asmática,54,3,6,15,26,4,2025/02/24,f,c2,122872.0,,,,
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,9,5,insuficiencia respiratoria aguda,135,6,5,6,51,67,24-02-2025,f,c3,172510.0,2025-02-24,2025.0,2.0,monday
130215,hospital dr. gustavo fricke,5,valparaiso,5109,vina del mar,5,servicio de salud vina del mar-quillota,hospital,servicio de salud,terciario,hospitalaria (ueh),-33.0245,-71.5518,alta complejidad,2025,9,6,covid-19 sospecha/confirmada,246,12,24,64,116,30,06-05-2024,f,c4,96639.0,,,,
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,9,1,influenza y neumonia,197,14,18,29,87,49,24-02-2025,f,c4,88595.0,2025-02-24,2025.0,2.0,monday
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,9,2,infeccion respiratoria aguda alta,59,3,7,14,25,10,2025/02/24,f,c1,98421.0,,,,
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,9,3,bronquitis/bronquiolitis aguda,198,47,40,40,59,12,24.02.25,f,c4,86473.0,,,,
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,9,4,crisis asmática,162,13,20,47,66,16,24-02-2025,f,c3,71989.0,2025-02-24,2025.0,2.0,monday
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,municipal,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,9,5,insuficiencia respiratoria aguda,43,2,1,1,16,23,24-02-2025,f,c1,99094.0,2025-02-24,2025.0,2.0,monday
131450,sar la reina,13,metropolitana,13115,la reina,9,servicio de salud metropolitano oriente,centro de salud,servicio de salud,primario,ambulatoria (sar),-33.4429,-70.5477,baja complejidad,2025,9,6,covid-19 sospecha/confirmada,150,13,19,29,70,19,24-02-2025,f,c5,101214.0,2025-02-24,2025.0,2.0,monday
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,9,1,influenza y neumonia,179,14,15,25,88,37,24.02.25,f,c5,114577.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,9,2,infeccion respiratoria aguda alta,178,13,27,43,67,28,24-02-2025,femenino,c3,136831.0,2025-02-24,2025.0,2.0,monday
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,9,3,bronquitis/bronquiolitis aguda,68,17,18,17,13,3,2025/02/24,f,c4,111390.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,9,4,crisis asmática,118,8,16,23,57,14,24.02.25,f,c4,125498.0,,,,
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,9,5,insuficiencia respiratoria aguda,159,4,6,11,53,85,24-02-2025,f,c4,104212.0,2025-02-24,2025.0,2.0,monday
131622,sapu pudahuel sur,13,metropolitana,13126,pudahuel,8,servicio de salud metropolitano occidente,centro de salud,municipal,primario,ambulatoria (sapu),-33.4372,-70.7766,baja complejidad,2025,9,6,covid-19 sospecha/confirmada,57,6,6,6,27,12,24-02-2025,f,c3,79672.0,2025-02-24,2025.0,2.0,monday
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,9,1,influenza y neumonia,177,9,16,31,77,44,24-02-2025,f,c4,123287.0,2025-02-24,2025.0,2.0,monday
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,9,2,infeccion respiratoria aguda alta,118,13,22,26,38,19,2025/02/24,f,c4,69435.0,,,,
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,9,3,bronquitis/bronquiolitis aguda,50,18,11,8,11,2,24.02.25,m,c3,90941.0,,,,
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,9,4,crisis asmática,185,5,20,57,83,20,24-02-2025,m,c3,60209.0,2025-02-24,2025.0,2.0,monday
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,9,5,insuficiencia respiratoria aguda,159,7,11,12,48,81,2025/02/24,m,c5,64289.0,,,,
910333,hospital regional de temuco,9,la araucania,9101,temuco,13,servicio de salud araucania sur,hospital,servicio de salud,terciario,urgencia hospitalaria especializada,-38.7397,-72.5984,alta complejidad,2025,9,6,covid-19 sospecha/confirmada,193,11,14,33,101,34,24.02.25,f,c2,82599.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,10,1,influenza y neumonia,128,7,13,20,61,27,2025/03/03,m,c4,92224.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,10,2,infeccion respiratoria aguda alta,134,12,15,25,53,29,2025/03/03,f,c3,120857.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,10,3,bronquitis/bronquiolitis aguda,178,49,52,27,39,11,2025/03/03,f,c3,51386.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,10,4,crisis asmática,109,9,7,27,50,16,03.03.25,m,c4,93728.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,10,5,insuficiencia respiratoria aguda,103,5,2,8,32,56,2025/03/03,f,c1,100132.0,,,,
110901,hospital regional de arica dr. juan noe,15,arica y parinacota,15101,arica,1,servicio de salud arica,hospital,servicio de salud,terciario,hospitalaria (ueh),-18.4783,-70.3126,alta complejidad,2025,10,6,covid-19 sospecha/confirmada,65,4,8,13,35,5,03.03.25,f,c3,139419.0,,,,
